Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,return ,preturn ,year,month
T60815,2021-04-19,C4044,Laptop,808.0,524.3066615827773,Credit Card,Completed,False,False,2021,4
T60822,2023-09-02,C2698,tablet,8.0,524.3066615827773,Cash,Failed,True,False,2023,9
T60823,2020-12-18,C2184,Coffee,222.0,390.1439540907579,PayPal,completed,False,True,2020,12
T60825,2020-10-25,C864,smartphone,696.0,494.2072595168517,PayPal ,Pending,False,False,2020,10
T60831,2023-10-30,C4396,tablet,850.0,524.3066615827773,PayPal ,Failed,False,False,2023,10
T80936,2022-01-15,C2693,Headphones,709.0,430.9098585787236,PayPal,Pending,False,True,2022,1
T60835,2020-12-29,C3780,Coffee,750.0,806.1177989038655,Credit Card,unkown,False,False,2020,12
T60836,2022-07-01,C4741,Laptop,9.0,524.3066615827773,Credit Card,completed,False,False,2022,7
T60838,2020-03-08,C3316,smartphone,720.0,639.5238274448097,Credit Card,complete,False,True,2020,3
T60842,2020-11-02,C2386,Laptop,1.0,524.3066615827773,Credit Card,complete,False,False,2020,11
T60844,2020-06-12,C577,tablet,999.0,524.3066615827773,PayPal ,completed,False,False,2020,6
T60846,2020-10-06,C4867,Laptop,1.0,900.7506640200849,Cash,complete,True,True,2020,10
T60854,2022-04-14,C718,Laptop,6.0,799.1216761043686,PayPal,complete,False,False,2022,4
T60857,2024-10-26,C2533,Laptop,927.0,524.3066615827773,PayPal,unkown,False,False,2024,10
T60858,2020-11-28,C3083,tablet,457.0,160.79520668181544,Cash,Pending,False,True,2020,11
T60867,2022-04-28,C3901,Laptop,2.0,969.74,PayPal,Completed,False,False,2022,4
T60868,2022-10-31,C585,Headphones,1.0,933.2377538629594,PayPal,Pending,True,False,2022,10
T60869,2023-08-04,C3076,tablet,278.0,524.3066615827773,Credit Card,unkown,False,False,2023,8
T60870,2021-09-28,C2961,Headphones,646.0,524.3066615827773,PayPal ,Failed,False,False,2021,9
T60874,2022-11-05,C523,smartphone,5.0,509.9645773625167,Cash,completed,True,True,2022,11
T60876,2024-08-22,C4360,Laptop,4.0,367.4232042983982,Credit Card,Failed,False,True,2024,8
T60878,2020-04-01,C753,tablet,8.0,107.03032552302336,Cash,completed,False,False,2020,4
T60881,2025-01-12,C3937,Headphones,2.0,568.3592523032407,PayPal,Failed,True,True,2025,1
T60882,2023-05-09,C4816,tablet,571.0,100.76470801089312,Credit Card,Pending,False,False,2023,5
T60883,2020-03-02,C4288,Laptop,2.0,726.7166080710804,PayPal,completed,True,False,2020,3
T60884,2021-06-16,C024,Headphones,5.0,258.37,PayPal,Pending,True,True,2021,6
T60887,2024-07-01,C092,Headphones,4.0,114.40546992817512,PayPal,Pending,True,False,2024,7
T71449,2020-02-04,C830,tablet,484.0,524.3066615827773,Credit Card,completed,False,False,2020,2
T60896,2022-09-30,C3527,Coffee,5.0,200.7073608982653,Credit Card,completed,False,False,2022,9
T60897,2021-08-07,C4813,smartphone,8.0,524.3066615827773,Credit Card,complete,False,False,2021,8
T60898,2021-04-25,C2489,smartphone,3.0,293.0890214584733,Credit Card,Pending,False,False,2021,4
T60900,2023-01-02,C1226,Laptop,4.0,524.3066615827773,Cash,unkown,True,False,2023,1
T60902,2022-02-19,C098,Laptop,396.0,811.0111218050482,Credit Card,Completed,False,True,2022,2
T60916,2021-09-05,C186,smartphone,5.0,524.3066615827773,PayPal,Completed,False,False,2021,9
T60920,2024-10-21,C4457,Coffee,3.0,524.3066615827773,PayPal,Completed,False,False,2024,10
T60928,2024-12-13,C221,Coffee,2.0,823.9883258389635,Credit Card,completed,False,False,2024,12
T60930,2021-03-29,C863,Headphones,1.0,596.6212737579563,PayPal,complete,False,False,2021,3
T60935,2024-12-04,C097,Coffee,9.0,524.3066615827773,Credit Card,Failed,False,False,2024,12
T60940,2022-11-22,C1763,Headphones,289.0,524.3066615827773,Cash,Failed,False,False,2022,11
T60951,2023-03-15,C692,Coffee,2.0,498.9497681971051,PayPal,unkown,True,False,2023,3
T60956,2024-06-02,C2765,tablet,9.0,524.3066615827773,Credit Card,Pending,False,False,2024,6
T60959,2023-11-06,C4463,smartphone,2.0,56.81659076978383,Credit Card,unkown,False,True,2023,11
T60961,2024-02-15,C3095,tablet,405.0,524.3066615827773,PayPal,Completed,False,False,2024,2
T60966,2022-08-19,C3686,tablet,551.0,524.3066615827773,Cash,Pending,False,False,2022,8
T60976,2021-05-02,C924,Coffee,479.0,982.0863755449182,PayPal ,Pending,False,False,2021,5
T60988,2023-10-29,C2525,tablet,363.0,277.5435772171869,Cash,complete,False,True,2023,10
T60989,2022-04-10,C4474,smartphone,9.0,524.3066615827773,PayPal ,completed,True,False,2022,4
T60990,2021-03-06,C4095,Coffee,2.0,962.1689857416992,PayPal ,unkown,True,True,2021,3
T60993,2022-03-23,C2161,smartphone,2.0,524.3066615827773,Cash,Completed,True,False,2022,3
T61005,2023-06-16,C3699,smartphone,289.0,506.9788076317012,Credit Card,Completed,False,True,2023,6
T61016,2021-05-10,C3929,tablet,263.0,657.7626757251762,Credit Card,complete,False,True,2021,5
T61020,2024-12-16,C250,Coffee,714.0,613.863042631326,Credit Card,completed,False,True,2024,12
T61022,2024-10-31,C3488,Laptop,318.0,79.86303525973483,Cash,complete,False,True,2024,10
T61024,2022-03-06,C1410,smartphone,1.0,882.8967093384497,Credit Card,Completed,False,True,2022,3
T61027,2023-02-15,C892,tablet,9.0,949.0619733508491,PayPal,Failed,True,True,2023,2
T61040,2020-10-11,C4199,Headphones,832.0,524.3066615827773,Credit Card,Completed,False,False,2020,10
T61043,2024-06-16,C2904,Coffee,8.0,728.3807536824397,Cash,Completed,False,False,2024,6
T61046,2021-02-02,C2260,Laptop,4.0,232.95698031195707,PayPal,unkown,True,True,2021,2
T61047,2023-07-16,C3317,tablet,8.0,259.17,Credit Card,Pending,True,False,2023,7
T61049,2023-05-22,C4455,tablet,8.0,874.59,Credit Card,completed,True,True,2023,5
T61058,2022-09-17,C242,tablet,752.0,524.3066615827773,Credit Card,Completed,False,False,2022,9
T61059,2023-01-31,C783,Coffee,10.0,524.3066615827773,Credit Card,Completed,True,False,2023,1
T61062,2024-08-06,C2536,tablet,261.0,955.9806000027924,PayPal,Completed,False,True,2024,8
T61064,2022-09-16,C1855,Headphones,542.0,524.3066615827773,Cash,Pending,False,False,2022,9
T61068,2022-10-05,C3494,Headphones,6.0,481.1534540239535,PayPal,Completed,True,True,2022,10
T61072,2023-05-29,C3643,Coffee,4.0,722.5592627561074,PayPal ,Failed,True,True,2023,5
T61073,2022-05-23,C4420,Headphones,398.0,943.3399129275692,Credit Card,Completed,False,False,2022,5
T61079,2020-05-09,C2855,smartphone,8.0,524.3066615827773,PayPal ,Failed,False,False,2020,5
T61081,2020-07-02,C1719,Laptop,538.0,188.8990063989869,Cash,complete,False,True,2020,7
T61086,2021-08-26,C4592,smartphone,3.0,524.3066615827773,Credit Card,Failed,False,False,2021,8
T61090,2023-12-28,C330,Headphones,1.0,96.1888579332532,Credit Card,unkown,True,True,2023,12
T61091,2024-08-31,C4226,Laptop,116.0,524.3066615827773,PayPal,completed,False,False,2024,8
T61096,2024-06-27,C4609,Headphones,7.0,871.2488562870317,PayPal,Completed,True,True,2024,6
T61101,2023-11-30,C1727,Laptop,744.0,524.3066615827773,PayPal,complete,False,False,2023,11
T61103,2025-01-23,C3368,tablet,8.0,904.9956881989189,Cash,Pending,True,True,2025,1
T61108,2020-06-12,C998,Laptop,184.0,84.23299567253846,Credit Card,Pending,False,False,2020,6
T61111,2020-03-21,C980,Headphones,906.0,524.3066615827773,Cash,Pending,False,False,2020,3
T61112,2020-01-13,C3331,Headphones,263.0,512.9682603553455,Cash,complete,False,True,2020,1
T61120,2021-05-06,C1356,Coffee,176.0,359.7624136683553,PayPal ,Failed,False,True,2021,5
T61123,2020-05-10,C3754,tablet,8.0,524.3066615827773,PayPal ,complete,False,False,2020,5
T61124,2023-02-03,C768,Laptop,9.0,524.3066615827773,PayPal,unkown,False,False,2023,2
T61126,2021-07-10,C3150,Headphones,560.0,524.3066615827773,Credit Card,completed,False,False,2021,7
T61134,2021-01-01,C1014,Laptop,158.0,305.53802695239904,PayPal,Pending,False,False,2021,1
T61136,2023-06-23,C149,Headphones,596.0,524.3066615827773,Credit Card,complete,False,False,2023,6
T61137,2022-01-31,C911,Coffee,7.0,879.1836747566861,Credit Card,Failed,True,False,2022,1
T61138,2020-01-12,C3270,Laptop,3.0,132.49300335180578,PayPal,unkown,False,True,2020,1
T61141,2023-05-06,C3094,tablet,9.0,524.3066615827773,PayPal,complete,True,False,2023,5
T61143,2021-10-15,C4879,tablet,3.0,219.2262014552233,PayPal,Failed,True,False,2021,10
T61145,2023-07-26,C1035,Headphones,400.0,524.3066615827773,Credit Card,completed,False,False,2023,7
T61151,2024-01-17,C3782,Laptop,3.0,455.83717837166097,PayPal,unkown,False,False,2024,1
T61154,2023-08-17,C1882,smartphone,3.0,452.6675318847516,PayPal ,unkown,False,True,2023,8
T61155,2022-07-19,C2488,tablet,6.0,524.3066615827773,PayPal,completed,True,False,2022,7
T61159,2025-01-21,C1728,Laptop,711.0,705.63,Credit Card,unkown,False,True,2025,1
T61170,2022-09-12,C286,Coffee,9.0,387.9419748907504,Cash,Failed,True,False,2022,9
T61171,2020-07-24,C3654,Coffee,7.0,524.3066615827773,PayPal,Pending,False,False,2020,7
T61172,2023-03-17,C3710,Headphones,944.0,524.3066615827773,Credit Card,unkown,False,False,2023,3
T61174,2022-08-11,C3515,Laptop,8.0,524.3066615827773,Cash,complete,False,False,2022,8
T61177,2024-08-19,C1237,tablet,2.0,336.47854961957705,PayPal ,Pending,False,True,2024,8
T61178,2020-10-08,C163,Coffee,9.0,280.09975879340243,Credit Card,unkown,False,False,2020,10
T61180,2024-06-06,C2940,Laptop,9.0,192.47,PayPal,Completed,False,False,2024,6
T61184,2022-06-15,C3285,smartphone,2.0,362.6847902835664,Credit Card,unkown,True,True,2022,6
T61187,2022-08-18,C3532,Headphones,601.0,973.4433195932004,PayPal,Pending,False,True,2022,8
T61189,2022-08-01,C3714,Coffee,579.0,322.5402991252584,Credit Card,Pending,False,False,2022,8
T61191,2024-04-22,C3082,Laptop,9.0,85.95048872519055,PayPal,Pending,False,False,2024,4
T61192,2023-08-26,C1890,Coffee,636.0,302.02060373611266,Cash,completed,False,True,2023,8
T61193,2023-08-28,C4828,smartphone,373.0,251.6387876650953,Credit Card,Failed,False,True,2023,8
T61194,2024-08-18,C4942,Coffee,297.0,524.3066615827773,PayPal,complete,False,False,2024,8
T61195,2020-02-25,C2231,Coffee,5.0,553.1778104270722,Credit Card,complete,False,False,2020,2
T61196,2023-02-20,C1275,tablet,3.0,254.26123168398544,Credit Card,unkown,False,True,2023,2
T61197,2023-03-04,C4997,Coffee,10.0,524.3066615827773,PayPal,complete,True,False,2023,3
T61205,2022-06-30,C4551,tablet,4.0,334.62,Credit Card,completed,True,False,2022,6
T61209,2020-09-28,C017,Headphones,1.0,451.79381986288416,PayPal ,unkown,True,False,2020,9
T61210,2023-11-30,C2132,Laptop,7.0,524.3066615827773,Credit Card,completed,False,False,2023,11
T61211,2021-11-10,C4654,Laptop,5.0,350.48364526183974,PayPal ,complete,False,False,2021,11
T61215,2023-08-14,C2057,Laptop,327.0,524.3066615827773,PayPal ,complete,False,False,2023,8
T61218,2023-07-24,C3006,Coffee,8.0,244.64228221525048,Credit Card,complete,False,True,2023,7
T61223,2023-03-02,C3428,tablet,253.0,524.3066615827773,Cash,Completed,False,False,2023,3
T61226,2023-11-17,C3757,Coffee,8.0,991.4589153793888,PayPal ,completed,True,False,2023,11
T61230,2024-08-18,C1039,Headphones,8.0,524.3066615827773,PayPal,complete,True,False,2024,8
T61236,2023-03-22,C3802,tablet,9.0,524.3066615827773,Credit Card,complete,False,False,2023,3
T61239,2021-10-01,C3531,smartphone,9.0,410.6788980091296,PayPal,Completed,True,True,2021,10
T61241,2022-01-18,C012,tablet,3.0,524.3066615827773,PayPal ,Failed,False,False,2022,1
T61242,2022-05-04,C4883,Coffee,567.0,524.3066615827773,Credit Card,Failed,False,False,2022,5
T61243,2024-07-19,C1519,tablet,1.0,924.61,PayPal,Failed,True,True,2024,7
T61250,2020-10-09,C302,Laptop,8.0,475.269430948846,PayPal,completed,True,True,2020,10
T61251,2021-06-01,C4955,Laptop,853.0,524.3066615827773,Credit Card,Completed,False,False,2021,6
T61256,2020-11-05,C1551,Coffee,400.0,524.3066615827773,PayPal,Failed,False,False,2020,11
T61258,2023-11-08,C4030,Laptop,2.0,524.3066615827773,PayPal,completed,True,False,2023,11
T61260,2024-07-06,C4554,tablet,555.0,557.7444797248668,PayPal ,Failed,False,True,2024,7
T61270,2022-05-08,C2632,tablet,8.0,84.84371002600415,Credit Card,Completed,True,True,2022,5
T61272,2023-06-29,C1524,Laptop,7.0,524.3066615827773,PayPal ,completed,False,False,2023,6
T61280,2020-08-23,C4241,Coffee,620.0,862.95,PayPal,unkown,False,True,2020,8
T61286,2022-10-06,C4571,Headphones,764.0,429.0059847635923,PayPal ,complete,False,False,2022,10
T61289,2020-03-05,C2844,Laptop,1.0,524.3066615827773,Credit Card,unkown,True,False,2020,3
T61291,2022-09-07,C4745,smartphone,499.0,115.73,Credit Card,complete,False,False,2022,9
T61296,2024-06-23,C3147,Headphones,244.0,524.3066615827773,Credit Card,Failed,False,False,2024,6
T61302,2020-03-12,C526,tablet,3.0,463.8562073184168,Credit Card,Failed,True,False,2020,3
T61305,2022-06-15,C4479,Headphones,284.0,524.3066615827773,Credit Card,Failed,False,False,2022,6
T61314,2020-04-05,C4141,smartphone,423.0,627.5497937440939,PayPal,completed,False,True,2020,4
T61317,2024-02-02,C1680,smartphone,10.0,73.82,Credit Card,unkown,False,True,2024,2
T61318,2024-05-29,C4484,tablet,597.0,524.3066615827773,Cash,Failed,False,False,2024,5
T61327,2021-04-03,C1268,Laptop,335.0,493.21575079662585,PayPal,complete,False,False,2021,4
T61329,2023-02-04,C1048,Coffee,3.0,487.3185914495328,Credit Card,Pending,False,False,2023,2
T61332,2022-12-14,C4576,tablet,520.0,524.3066615827773,PayPal,complete,False,False,2022,12
T61337,2025-01-31,C2386,Headphones,8.0,451.3116342054802,PayPal ,Failed,False,True,2025,1
T61338,2021-06-04,C235,Headphones,5.0,399.61449737730953,Credit Card,complete,True,False,2021,6
T61341,2025-01-24,C3423,smartphone,4.0,524.3066615827773,Credit Card,Completed,False,False,2025,1
T61342,2023-11-15,C2559,Coffee,635.0,524.3066615827773,PayPal ,completed,False,False,2023,11
T61355,2020-06-29,C1953,Headphones,9.0,524.3066615827773,Credit Card,Failed,False,False,2020,6
T61359,2022-10-22,C1610,tablet,9.0,964.9342941180208,PayPal ,complete,True,False,2022,10
T61361,2022-04-10,C4937,tablet,4.0,524.3066615827773,PayPal,Pending,False,False,2022,4
T61366,2024-01-28,C3388,Coffee,8.0,524.3066615827773,Credit Card,Failed,False,False,2024,1
T61372,2021-12-24,C2090,Laptop,104.0,563.787374631284,Credit Card,unkown,False,False,2021,12
T61373,2021-08-29,C4453,Coffee,822.0,524.3066615827773,PayPal,Completed,False,False,2021,8
T61376,2024-06-26,C3685,Headphones,5.0,524.3066615827773,PayPal ,Completed,True,False,2024,6
T61378,2022-04-01,C1957,Coffee,7.0,650.8931958918178,Credit Card,Pending,False,True,2022,4
T61384,2023-08-05,C943,Laptop,5.0,66.70604624145255,Credit Card,unkown,False,True,2023,8
T61385,2021-07-02,C362,Headphones,9.0,74.67737088353346,Credit Card,Pending,True,False,2021,7
T61387,2024-03-04,C1574,Headphones,4.0,524.3066615827773,Cash,Completed,False,False,2024,3
T61388,2020-01-04,C2081,Coffee,9.0,733.0677348794511,Credit Card,completed,False,False,2020,1
T61389,2023-11-28,C3615,Headphones,758.0,524.3066615827773,Credit Card,Completed,False,False,2023,11
T61395,2020-01-29,C731,tablet,512.0,524.3066615827773,Credit Card,unkown,False,False,2020,1
T61397,2021-01-28,C2224,Laptop,4.0,60.63,Cash,complete,True,True,2021,1
T61403,2023-07-30,C1019,Headphones,6.0,331.9237387930533,Credit Card,completed,False,False,2023,7
T61405,2021-01-20,C3581,Headphones,1.0,114.66193035873482,PayPal,Pending,False,True,2021,1
T61407,2021-10-31,C3259,Laptop,8.0,524.3066615827773,Cash,complete,True,False,2021,10
T61412,2024-11-15,C2992,Coffee,9.0,55.31078367750485,PayPal,unkown,True,False,2024,11
T61421,2021-07-15,C4516,Headphones,532.0,165.56334969599186,PayPal,Completed,False,True,2021,7
T61422,2020-09-24,C3653,Coffee,4.0,692.0710465004067,PayPal,Completed,False,True,2020,9
T61424,2020-07-30,C1793,tablet,5.0,524.3066615827773,Credit Card,Completed,True,False,2020,7
T61429,2023-05-01,C2847,Headphones,5.0,441.8939980921235,Credit Card,completed,True,True,2023,5
T61431,2022-12-25,C1841,tablet,8.0,524.3066615827773,PayPal,complete,False,False,2022,12
T61432,2021-03-06,C1284,Coffee,388.0,524.3066615827773,Cash,Completed,False,False,2021,3
T61443,2022-04-10,C4116,Coffee,189.0,901.0994648494604,Cash,complete,False,True,2022,4
T61447,2020-07-12,C193,Laptop,191.0,599.2572329329344,Cash,Completed,False,True,2020,7
T61455,2023-03-05,C544,Laptop,3.0,658.7306522169902,PayPal ,Completed,False,False,2023,3
T61456,2023-12-06,C2662,Laptop,2.0,524.3066615827773,PayPal,completed,True,False,2023,12
T61460,2022-07-15,C125,smartphone,3.0,63.65,Credit Card,complete,True,False,2022,7
T61474,2022-06-15,C2775,Headphones,8.0,118.42421286630136,Cash,completed,False,False,2022,6
T61490,2021-05-28,C720,Headphones,2.0,474.7299393544593,PayPal,Completed,True,False,2021,5
T61492,2020-08-24,C2199,Laptop,4.0,626.12,PayPal,Completed,True,False,2020,8
T61496,2024-03-08,C484,tablet,7.0,490.35461225549705,PayPal ,Pending,True,True,2024,3
T61502,2023-02-09,C232,tablet,9.0,524.3066615827773,Cash,Completed,True,False,2023,2
T61508,2022-12-21,C4253,smartphone,189.0,496.3074716814323,Credit Card,complete,False,True,2022,12
T61509,2024-03-20,C1685,Laptop,2.0,243.93761837761105,PayPal,Pending,False,False,2024,3
T61510,2022-03-13,C1747,tablet,105.0,839.8334686285757,Cash,Completed,False,True,2022,3
T61512,2024-10-30,C3038,tablet,10.0,524.3066615827773,Credit Card,completed,True,False,2024,10
T61513,2024-08-21,C2054,smartphone,411.0,253.3755817620466,Credit Card,completed,False,False,2024,8
T61516,2022-06-22,C3057,Coffee,376.0,963.3808390261672,Cash,completed,False,True,2022,6
T61518,2024-11-17,C1170,Laptop,3.0,607.3815962795986,PayPal,Pending,True,False,2024,11
T61519,2020-08-16,C2692,smartphone,330.0,203.940671101416,Credit Card,completed,False,True,2020,8
T61520,2021-06-02,C4349,tablet,5.0,524.3066615827773,Credit Card,Pending,False,False,2021,6
T61525,2024-04-29,C1924,Coffee,254.0,524.3066615827773,PayPal ,Completed,False,False,2024,4
T61527,2024-09-27,C2997,smartphone,671.0,524.3066615827773,Cash,unkown,False,False,2024,9
T61531,2022-06-10,C242,Coffee,10.0,452.2173926104898,PayPal ,Pending,True,False,2022,6
T61533,2022-04-14,C807,Headphones,3.0,691.2781421892605,Credit Card,Completed,True,False,2022,4
T61542,2022-10-21,C244,Laptop,8.0,524.3066615827773,PayPal,unkown,True,False,2022,10
T61543,2020-11-21,C567,tablet,7.0,524.3066615827773,Cash,unkown,True,False,2020,11
T61546,2021-06-28,C2697,Laptop,9.0,901.3,Cash,complete,True,False,2021,6
T61549,2022-11-13,C4268,tablet,1.0,524.3066615827773,PayPal,completed,False,False,2022,11
T61552,2020-10-01,C569,Laptop,2.0,130.868183814979,Credit Card,unkown,True,False,2020,10
T61556,2020-03-02,C2642,Headphones,8.0,524.3066615827773,Credit Card,Failed,False,False,2020,3
T61557,2022-08-30,C1135,Laptop,740.0,524.3066615827773,PayPal ,unkown,False,False,2022,8
T61559,2020-07-27,C3187,Coffee,495.0,244.77111609628912,PayPal ,Failed,False,True,2020,7
T61564,2020-10-04,C1547,Coffee,3.0,524.3066615827773,Cash,unkown,False,False,2020,10
T61569,2021-05-10,C1290,tablet,3.0,73.41241628797081,Credit Card,Completed,True,True,2021,5
T61570,2021-11-07,C4640,tablet,9.0,524.3066615827773,Credit Card,Failed,False,False,2021,11
T61572,2024-08-03,C2956,smartphone,3.0,190.48271630993293,Credit Card,complete,True,True,2024,8
T61574,2022-01-04,C3117,Laptop,5.0,664.5261339609316,PayPal,completed,True,False,2022,1
T61581,2024-06-01,C4639,Laptop,148.0,764.1978789514313,Credit Card,Completed,False,False,2024,6
